,location,surface,rooms,bathrooms,surface_price_rate,premium?,days_from_last_update,price
700,Barcelona - Dreta de l´Eixample,67,2,2,"28,21",False,0,1890
701,Barcelona - Pedralbes,161,3,3,"15,53",False,0,2500
702,Barcelona - Vallcarca - Penitents,50,1,1,"39,20",False,0,1960
703,Barcelona - Vallcarca - Penitents,238,4,4,"19,33",False,0,4600
704,Barcelona - Glòries El Parc,77,2,2,"18,18",False,0,1400
705,Barcelona - Sant Gervasi - Galvany,179,4,3,"9,78",False,13,1750
706,Barcelona - Esquerra Alta de l´Eixample,82,2,2,"13,41",False,3,1100
707,Barcelona - Vallvidrera - Tibidabo - Les Planes,231,5,4,"15,15",False,0,3500
708,Barcelona - El Clot,68,2,1,"14,34",False,2,975
709,Barcelona - Poble Sec,54,2,2,"29,63",False,9,1600
710,Barcelona - Hostafrancs,53,2,1,"22,64",False,0,1200
711,Barcelona - Poble Sec,54,2,2,"29,63",False,9,1600
712,Barcelona - Sant Gervasi - Galvany,140,5,2,"13,93",False,0,1950
713,Barcelona - Navas,91,3,2,"12,91",False,4,1175
714,Barcelona - Tres Torres,145,4,2,"11,72",False,0,1700
715,Barcelona - Sant Andreu,77,3,2,"12,01",False,5,925
716,Barcelona - Raval,124,3,2,"11,29",False,5,1400
717,Barcelona - St. Pere - Sta. Caterina - El Born,140,3,3,"18,57",False,3,2600
718,Barcelona - Vallcarca - Penitents,86,3,2,"12,79",False,2,1100
719,Barcelona - Hostafrancs,81,3,1,"12,84",False,11,1040
720,Barcelona - Barceloneta,45,2,1,"30,00",False,0,1350
721,Barcelona - Putget - Farró,110,3,2,"12,09",False,0,1330
722,Barcelona - Pedralbes,450,5,4,"14,44",False,0,6500
723,Barcelona - Sant Gervasi - Galvany,99,2,2,"22,22",False,0,2200
724,Barcelona - Esquerra Alta de l´Eixample,90,3,12,2,False,0,1133
